74459353.txt,"My lad your mother's dead - L.C.Fol.70(185)"
74459365.txt,"New Year's Song. Comrades, Comrades - L.C.Fol.70(064)"
74459414.txt,"Return o' the Gallowgate Lad - L.C.Fol.70(083)"
74459445.txt,"Sodger Jock - L.C.Fol.70(194)"
74459446.txt,"Soldier's pardon - RB.m.143(51)"
74459448.txt,"They're dear to me the hills of Perth - APS.4.87.13"
74459464.txt,"Targin tallyo - L.C.Fol.70(133b)"
74459499.txt,"Blue bells of Scotland - L.C.Fol.178.A.2(83)"
74459502.txt,"Bonnets o' blue - L.C.Fol.70(043)"
74459503.txt,"Bonnie lass that would lie in a barrack - RB.m.143(133)"
74459504.txt,"Bonnie lasses' answer - L.C.Fol.178A.2(78)"
74459505.txt,"Bonnie lasses' answer - RB.m.168(63)"
74459506.txt,"Bonnie Lassie's Answer - L.C.Fol.178A.2(087)"
74459507.txt,"Bonnie lassie's answer - L.C.Fol.73(127b)"
74459512.txt,"Braw Ninety-Third - L.C.Fol.70(231)"
74459552.txt,"Edinburgh Royal Highland Volunteers - ABS.10.203.01(028)"
74459568.txt,"Gallant Forty-Twa - L.C.Fol.70(049)"
74459569.txt,"Gallant Hussar - L.C.Fol.70(152)"
74459591.txt,"Highland soldier - L.C.Fol.70(037)"
74459611.txt,"Last shot - RB.m.143(048)"
74459623.txt,"Mantle so green - L.C.Fol.70(153)"
74459650.txt,"Paisley officer - L.C.fol.178A.2(117)"
74459654.txt,"Poor discharged soldier - L.C.fol.178A.2(217)"
74459681.txt,"Second regiment of Royal Edinburgh Volunteers - ABS.10.203.01(027)"
74459698.txt,"Strifeling cavalry - L.C.1268(031)"
74459756.txt,"When Johnny comes marching home - RB.m.169(220)"
74459782.txt,"Young Jamie o' the Forty-and-Two - L.C.Fol.70(071)"
74459808.txt,"Home, dearie, home', 'He was only a private soldier' and 'Hunting tower, or, When ye gang awa' Jamie - RB.m.143(127)"
74459809.txt,"I am going to be a soldier, Jenny - L.C.Fol.70(143)"
74459814.txt,"Lads that were reared amang the heather', 'Lothian hairst', 'The banks of Inverurie', and ''Twas in the month of sweet July - RB.m.143(122)"
74460109.txt,"Copy of a Love-letter from a British Soldier, at Present in Holland, to his Sweetheart in this City - APS.3.82.26"
74460346.txt,"Letter from Jimmy-the-Gum to his big brother Barney-the-Smasher - RB.m.143(53)"
74460474.txt,"Broken Bowl - APS.4.94.3"
74460543.txt,"Perpetual Almanack!!! Or, Gentleman Soldier's Prayer-book - RB.m.143(68)"
74460559.txt,"White regiment's lament for the death of Captain Sarah - RB.l.106(90)"
74460691.txt,"Huy and cry for apprehending George Fachney professor of gaming, and one of the subaltern officers in Collonel Caldwell's new levied regiment of robbers - Ry.III.c.36(60)"
74537362.txt,"Fy on the Wars that hurri'd Willie from me - Ry.III.a.10(62)"
74558318.txt,"Liggar Lady' and 'Arthur's Seat' - Ry.III.a.10(56)"
74571086.txt,"Poem on Lord Blakeney's bravery at the Siege of Minorca - L.C.Fol.76(140)"
74459035.txt,"Alabama Sam - L.C.1269(161b)"
74459073.txt,"Billy Pattison - L.C.1269(277)"
74459157.txt,"Death of Dr Livingstone - L.C.Fol.70(183)"
74459251.txt,"Jack's yarn - L.C.Fol.70(240)"
74459404.txt,"Poor old Jeff - L.C.Fol.70(122)"
74459463.txt,"Tapioca - L.C.1269(160b)/L.C.1269(278)"
74459852.txt,"Flight of ages - RB.m.143(124)"
74460408.txt,"People of Scotland beware - APS.4.85.24"
74460657.txt,"Uncle Tom's Cabin - L.C.Fol.178A.2(052)"
74509080.txt,"Poor old Jeff - L.C.Fol.70(122)"
74459440.txt,"She put her hand upon his scull, with this prophetick blessing, be thou dull - RB.l.262(067)"
74459778.txt,"To the Worshipful Cordners of the West-Port - Ry.III.a.10(75)"
74460084.txt,"Battle - L.C.1268(040)"
74460285.txt,"Grand cavalcade - L.C.1268(039)"
74460330.txt,"King Crispin - L.C.1268/L.C.1268(033)"
74460401.txt,"Order of the Grand Procession of the Shoemakers of Kirkcaldy, in Honour and Memory of King Crispin - L.C.1268(45)"
74460754.txt,"Gray's ellegie [sic] with his own conceity [sic] answer - Ry.III.a.10(102)"
74459006.txt,"New song to an old tune - ABS.10.203.01(130)"
74459007.txt,"New song to an old tune - ABS.10.203.01(150)"
74459008.txt,"New song to an old tune - L.C.Fol.74(221)"
74459151.txt,"Dainty Geordie - L.C.Fol.70(135a)L.C.Fol.70(248)"
74459258.txt,"Jemmie Forrest - ABS.10.203.01(151)"
74459284.txt,"King James's letter to the French King - Ry.III.a.10(24)"
74459493.txt,"Birth of young Ned - L.C.Fol.70(136b)"
74459584.txt,"Hanoverian, and Whigs rant, to the praise of His Britainick [sic] Majesty King George - RB.l.106(105)"
74459660.txt,"Provost's nap - ABS.10.203.01(131)"
74459661.txt,"Queen's visit to Scotland - L.C.Fol.74(218)"
74459662.txt,"Queen's welcome to Scotland - L.C.Fol.74(219)"
74459663.txt,"Queen's welcome to Scotland - ABS.10.203.01(128)"
74459714.txt,"Wedding of the Queen - L.C.fol.178A.2(009)"
74459839.txt,"King! God Bless Him', 'Merrily Pass', 'Scots, Come O'er the Border' and 'Tell Me Love, Where Shall We Meet - APS.3.84.5"
74459971.txt,"Congratulation for His Sacred Majesty, Charles, the third Monarch of Great Britain, his happy arrival at Whitehall - S.302.b.2(24)"
74460005.txt,"Panegyrick on Philip King of Spain, upon his renouncing his crown and Kingdoms, to live in a Hermitage - Ry.III.c.36(124)"
74460053.txt,"Elegy on the death of that illustrious monarch William the Third, late King of Scotland, England, France, and Ireland, who departed this life at his palace at Kensington, on Sunday the 8th day of March, 1701 - Ry.III.c.36(7)"
74460114.txt,"Court Circular, from the Penny Satirist - L.C.Fol.74(373b)"
74460121.txt,"Death of Bonaparte - L.C.Fol.74(59)"
74460286.txt,"Grand Preparations for the Queen's Coronation Queen Victoria's Coronation - L.C.Fol.74(183)"
74460532.txt,"Life and History of Robert the Raven - Ry.III.a.10(101)"
74460566.txt,"To His Highness the Prince of Orange from the Cameronian Presbyterians - RB.l.262(042)"
74460567.txt,"To His Highness the Prince of Orange from the people of Linton - RB.l.262(041)"
74460694.txt,"Mary, Queen o' Scots - RB.m.143(006)"
74460732.txt,"Tnicklarian [sic] Doctor's lamentation for the absence of his Majesty King George, and the old antient Parliament - Ry.III.c.36(83)"
74460756.txt,"True copy of a paper stuck upon the D. of M---'s gate at St. James's, on the 8th of March, being the day of her Majesty's accession to the crown - APS.4.96.30"
74460782.txt,"Coronation of His Majesty which took place at London on Thursday last, the 19th July, 1821, with an account of the non-admittance of the Queen - L.C.Fol.73(131a)"
74460867.txt,"Account of His Majesty's embarkation for England, at the Queensferry, on Thursday the 29th day of August 1822 - L.C.Fol.73(36)"
74572648.txt,"Proper new ballad, entituled The gallant Grahames - Ry.III.a.10(5)"
74458963.txt,"Full and particular account of the life and actions of James Inglis alias Clipstir, who is to be execute upon Wednesday the first of May, for the crimes of horse and sheepstealin [sic] - RB.l.106(72)"
74459288.txt,"Lamentation of Peter Henderson - F.3.a.14(46)"
74459520.txt,"Charming young widow I meet in the train - L.C.Fol.178A.2(71)"
74459876.txt,"Life and memoirs of James Moffat, who was sentenced at Edinburgh to be executed, and who died in the Calton Jail ... containing an account of his ... career and robberies in Britain and abroad, etc. - Ry.III.a.2(009)"
74459884.txt,"Account of the execution of these two unfortunate young men, James Wilson and John M'Donald - L.C.Fol.73(60)"
74459889.txt,"Full and particular account of  Robert M'Kinlay, William Buchanan, Robert Hunter Guthrie and Alexander Forbes, who were executed at Glasgow on Wednesday the 3d November, 1819, for housebreaking and theft - APS.4.200.02"
74459891.txt,"Life, transactions and execution of Thomas Connor and Bell M'Menemy - L.C.Fol.73(104)"
74459896.txt,"Account of the last moments of William Thomson, who was executed at Dalkeith on Thursday last, etc. - F.3.a.14(40)"
74459914.txt,"Account of the proceedings of the Circuit Court of Justiciary which opened at Glasgow on Tuesday last, when James Dollan was sentenced to be executed on the 7th of June next, for a daring robbery on the Old Bridge of Glasgow - L.C.Fol.73(85)"
74459928.txt,"Full and particular account of the trial and sentence of Charles MacLaren, Thomas Grierson, and James M'Ewan, accused of housebreaking and theft they having, on the 8th, or the morning of the 9th September, entered into the house of Thomas Riddle, Esq. W. - L.C.Fol.74(88)"
74459937.txt,"Full and particular account of the trial and sentence of William Thomson, James Thmson [sic] and John Fram, who are to be executed at Dalkeith, on Thursday 1st March, 1827, for highway robbery - F.3.a.14(36)"
74459940.txt,"Full and particular account of the trial of Robert Murray, who was tried yesterday, the 28th February, 1825, before the High Court of Justiciary, for the robbery of the Stirling Mail, on the evening of the 18th December last, at Kirkliston when cash to th - F.3.a.14(30)"
74459942.txt,"Account of the trial and sentence of William Mitchel, for theft and forgery, who is to be executed at the west end of the Tolbooth of Edinburgh, on Wednesday the 9th of October next - L.C.Fol.73(2)"
74459955.txt,"Last speech, confession, and dying declaration, of Richard Broxup, who was executed at the west end of the Tolbooth of Edinburgh, on Wednesday the 11th of February, 1801, for the crimes of picking locks and theft - APS.4.82.32"
74459982.txt,"Full and particular account of the execution of James Stevenson, who was hanged at Glasgow, on ... the 1st of June, 1825, for highway robbery - F.3.a.13(113)"
74460105.txt,"Copy letter, relative to the case of these three unfortunate young boys, Charles M'Laren, Thomas Grierson, and James M'Ewen, who were lately sentenced to be executed at Edinburgh, on ... 12th February, 1823, for housebreaking and theft - Ry.III.a.2(031)"
74460196.txt,"Account of the behaviour and execution of Andrew Stewart and Edward Kelly, who were both executed at Glasgow, on Wednesday morning, in the presence of an immense multitude, for the daring crime of street robbery - L.C.Fol.73(91)"
74460207.txt,"Execution at Glasgow on Wednesday, the 29th October 1823 of George Laidlaw, for robbing a jewellers shop of gold and silver articles to the amount of L.600 sterling, and Francis Cain, for highway robbery - L.C.Fol.73(64)"
74460215.txt,"Full and particular account of the execution of John Hill and William Porter, who were executed at Glasgow ... the 12th May 1830, for assaulting and robbing William Marshall - F.3.a.14(49)"
74460226.txt,"Genuine account of the execution of Thomas Black ... with a sketch of his life - F.3.a.14(6)"
74460239.txt,"Execution of Craig and Brown for housebreaking - L.C.Fol.73(034)"
74460241.txt,"Execution of James Campbell for housebreaking & theft Glasgow 16th May, 1831 - L.C.Fol.73(112)"
74460245.txt,"Execution of Thomas Connor and Bell M'Menemy for robbery and assault with intent to murder - L.C.Fol.73(103)"
74460251.txt,"Full and particular account of Samuel Maxwell, who was executed at the Head of Libberton Wynd, Lawnmarket, Edinburgh, on ... 17th January, 1821, for stouthrief and robbery, committed ... near Glasgow, last year - Ry.III.a.2(015)"
74460333.txt,"Lamentation of George Giechrist [sic], who is to be executed at Edinburgh, on ... the 3d. August instant - F.3.a.13(52)"
74460334.txt,"Lamentation of Peter Henderson late letter stamper in the General Post Office, Edinburgh, and who is to be executed here on Wednesday the 16th July, 1828, for abstracting money from and destroying the letters - F.3.a.13(28)"
74460340.txt,"Account taken from this days Star, of the affecting behaviour ... of Thomas Black, who is to be executed next Wednesday, when the respite for Reid was announced to him - F.3.a.14(4)"
74460405.txt,"Particular account of the execution and behaviour of a young man, named David Wylie, who suffered at Glasgow ... the 12th November, 1823, for housebreaking and theft - F.3.a.14(1)"
74460416.txt,"Respite for a month - L.C.Fol.74(86)"
74460429.txt,"Robbery of the Mail Coach - Ry.III.a.2(58)"
74460444.txt,"Sentence - Ry.III.a.2(030)"
74460446.txt,"Account of the notorious William Probert, and six other unfortunate men, who are all to be executed in London on Monday morning next, for the crimes of horsestealing and forgery - L.C.Fol.73(082)"
74460535.txt,"Life of James Revel, the unhappy transport - F.3.a.14(12)"
74460581.txt,"Trial & sentence of James Dunlop of the Five Alls tavern, Glasgow,and James Hunter for stealing above 350 pieces of muslin from a respectable warehouse, and James Harmer for resetting the stolen goods - L.C.Fol.73(067)"
74460600.txt,"Full and particular account of the trial of Donald Rankine who ... was found guilty of the crime of robbery, for which he was condemned to be executed at Inverary on 18th of January 1822 - Ry.III.a.2(22)"
74460604.txt,"Full and particular account of the trial and sentence of George Laidlaw, who is to be executed at Glasgow, on Wednesday the 29th of October, 1823, for the crime of housebreaking and theft - F.3.a.14(3)"
74460606.txt,"Full and particular account of the trial and sentence of James Campbell, at Edinburgh ... 19th January 1825, for assault and robbery, in broad day light in Nicolson Street in Edinburgh, etc. - Ry.III.a.2(059)"
74460613.txt,"Account of the trial and sentence of John Douglas, who is to be executed at Edinburgh on Wednesday the 28th of January, 1824 for highway robbery, between Portobello and Musselburgh on November last - F.3.a.14(2)"
74460617.txt,"Account of the trial and sentence of John Wright and James Nicol, for breaking into Merchiston Castle, for which Wright is sentenced to be executed at Edinburgh, on ... 16th of April [1823] next, and Nicol banished - Ry.III.a.2(033)"
